"","ID","focal","competitor","density","competition","inoculum","decay","treatment","tot_focal","tot_comp","Above_focal","Above_comp","Below_focal","Below_comp","Remove_density","Above_focal_initial","Below_focal_initial","tot_focal_initial","Above_comp_initial","Below_comp_initial","tot_comp_initial","moss"
"27","027","MACHZU","MACHZU",2,"conspecific","sterilized+dead","dead","sterilized",0.382179568332398,0.271900431667602,0.26016,0.18509,0.122019568332398,0.0868104316676025,2,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"28","028","MACHZU","MACHZU",4,"conspecific","sterilized+dead","dead","sterilized",0.170945335395322,1.24845466460468,0.11726,0.76215,0.0536853353953219,0.486304664604678,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"29","029","ENGERO","MACHZU",0,"heterospecific","sterilized+dead","dead","sterilized",0.03757,0,0.02301,0,0.01456,0,2,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,20
"30","030","ENGERO","MACHZU",1,"heterospecific","sterilized+dead","dead","sterilized",0.20076,0.1545,0.16965,0.10021,0.03111,0.05429,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"31","031","ENGERO","MACHZU",2,"heterospecific","sterilized+dead","dead","sterilized",0.21792,0.47694,0.17971,0.32646,0.03821,0.15048,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"32","032","ENGERO","MACHZU",4,"heterospecific","sterilized+dead","dead","sterilized",0.1656,0.82693,0.13531,0.51698,0.03029,0.30995,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"33","033","MACHZU","ENGERO",0,"heterospecific","unsterilized+living","living","unsterilized",0.47257,0,0.29021,0,0.18236,0,2,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,5
"34","034","MACHZU","ENGERO",1,"heterospecific","unsterilized+living","living","unsterilized",0.25837,0.16574,0.17212,0.13307,0.08625,0.03267,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,100
"35","035","MACHZU","ENGERO",2,"heterospecific","unsterilized+living","living","unsterilized",0.32185,1.32488,0.21425,1.11256,0.1076,0.21232,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,90
"36","036","MACHZU","ENGERO",4,"heterospecific","unsterilized+living","living","unsterilized",0.39402,3.25503,0.30499,2.65935,0.08903,0.59568,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,80
"37","037","ENGERO","ENGERO",0,"conspecific","unsterilized+living","living","unsterilized",0.5102,0,0.42979,0,0.08041,0,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,35
"38","038","ENGERO","ENGERO",1,"conspecific","unsterilized+living","living","unsterilized",1.33392766961564,0.23676233038436,1.14441,0.1973,0.18951766961564,0.0394623303843603,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,5
"39","039","ENGERO","ENGERO",2,"conspecific","unsterilized+living","living","unsterilized",0.211609580881208,0.906990419118792,0.17832,0.78513,0.0332895808812082,0.121860419118792,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,100
"40","040","ENGERO","ENGERO",4,"conspecific","unsterilized+living","living","unsterilized",0.232344230870238,3.50709576912976,0.19164,2.89269,0.0407042308702376,0.614405769129762,1,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,80
"41","041","MACHZU","ENGERO",0,"heterospecific","sterilized+living","living","sterilized",0.22711,0,0.16657,0,0.06054,0,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,100
"42","042","MACHZU","ENGERO",1,"heterospecific","sterilized+living","living","sterilized",0.23452,0.14572,0.13919,0.11162,0.09533,0.0341,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,90
"43","043","MACHZU","ENGERO",2,"heterospecific","sterilized+living","living","sterilized",0.26431,0.36874,0.20281,0.32299,0.0615,0.04575,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,90
"44","044","MACHZU","ENGERO",4,"heterospecific","sterilized+living","living","sterilized",0.2243,0.82971,0.138,0.65797,0.0863,0.17174,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,0
"45","045","ENGERO","ENGERO",0,"conspecific","sterilized+living","living","sterilized",0.18942,0,0.16146,0,0.02796,0,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,10
"46","046","ENGERO","ENGERO",1,"conspecific","sterilized+living","living","sterilized",0.290894111457596,0.339755888542404,0.24314,0.27957,0.047754111457596,0.060185888542404,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,0
"47","047","ENGERO","ENGERO",2,"conspecific","sterilized+living","living","sterilized",0.287301278110743,0.395038721889257,0.23353,0.32542,0.0537712781107434,0.0696187218892566,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,0
"48","048","ENGERO","ENGERO",4,"conspecific","sterilized+living","living","sterilized",0.237928115668549,0.745961884331451,0.18948,0.59483,0.0484481156685494,0.151131884331451,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,0
"49","049","MACHZU","ENGERO",0,"heterospecific","unsterilized+dead","dead","unsterilized",0.32121,0,0.2011,0,0.12011,0,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,100
"50","050","MACHZU","ENGERO",1,"heterospecific","unsterilized+dead","dead","unsterilized",0.51031,0.11653,0.32423,0.08816,0.18608,0.02837,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,0
"51","051","MACHZU","ENGERO",2,"heterospecific","unsterilized+dead","dead","unsterilized",0.39158,0.93001,0.24381,0.77134,0.14777,0.15867,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,5
"52","052","MACHZU","ENGERO",4,"heterospecific","unsterilized+dead","dead","unsterilized",0.22048,0.85784,0.12942,0.71061,0.09106,0.14723,1,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,100
"53","053","ENGERO","ENGERO",0,"conspecific","unsterilized+dead","dead","unsterilized",0.1683,0,0.13586,0,0.03244,0,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,100
"54","054","ENGERO","ENGERO",1,"conspecific","unsterilized+dead","dead","unsterilized",0.143489467533787,1.33216053246621,0.11502,1.0659,0.0284694675337872,0.266260532466213,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,100
"55","055","ENGERO","ENGERO",2,"conspecific","unsterilized+dead","dead","unsterilized",0.280884946425281,2.17125505357472,0.24414,1.8184,0.0367449464252814,0.352855053574719,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,100
"56","056","ENGERO","ENGERO",4,"conspecific","unsterilized+dead","dead","unsterilized",0.633899503728792,0.864870496271208,0.5665,0.69128,0.067399503728792,0.173590496271208,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,0
"57","057","MACHZU","ENGERO",0,"heterospecific","sterilized+dead","dead","sterilized",0.48884,0,0.30776,0,0.18108,0,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,0
"58","058","MACHZU","ENGERO",1,"heterospecific","sterilized+dead","dead","sterilized",0.22484,0.41712,0.13455,0.33335,0.09029,0.08377,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,60
"59","059","MACHZU","ENGERO",2,"heterospecific","sterilized+dead","dead","sterilized",0.17048,0.22566,0.09729,0.18536,0.07319,0.0403,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,0
"60","060","MACHZU","ENGERO",4,"heterospecific","sterilized+dead","dead","sterilized",0.21057,0.94569,0.1263,0.7221,0.08427,0.22359,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,0
"61","061","ENGERO","ENGERO",0,"conspecific","sterilized+dead","dead","sterilized",0.15611,0,0.13195,0,0.02416,0,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,0
"62","062","ENGERO","ENGERO",1,"conspecific","sterilized+dead","dead","sterilized",0.125073331882797,0.138596668117203,0.09879,0.10803,0.0262833318827966,0.0305666681172034,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,0
"63","063","ENGERO","ENGERO",2,"conspecific","sterilized+dead","dead","sterilized",0.168552159772941,0.482547840227059,0.14787,0.40529,0.0206821597729409,0.0772578402270591,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,2
"64","064","ENGERO","ENGERO",4,"conspecific","sterilized+dead","dead","sterilized",0.137241061566783,0.703008938433217,0.11249,0.57197,0.0247510615667826,0.131038938433217,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,40
"65","065","MACHZU","MACHZU",0,"conspecific","unsterilized+living","living","unsterilized",0.2345,0,0.13181,0,0.10269,0,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,100
"66","066","MACHZU","MACHZU",1,"conspecific","unsterilized+living","living","unsterilized",0.14753,0.23358,0.09091,0.152,0.05662,0.08158,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,100
"67","067","MACHZU","MACHZU",2,"conspecific","unsterilized+living","living","unsterilized",0.20007,0.43872,0.1343,0.26401,0.06577,0.17471,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,100
"68","068","MACHZU","MACHZU",4,"conspecific","unsterilized+living","living","unsterilized",0.179895270481908,0.924834729518092,0.10925,0.50373,0.0706452704819081,0.421104729518092,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,80
"69","069","ENGERO","MACHZU",0,"heterospecific","unsterilized+living","living","unsterilized",0.21096,0,0.16724,0,0.04372,0,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,100
"70","070","ENGERO","MACHZU",1,"heterospecific","unsterilized+living","living","unsterilized",0.17146,0.27329,0.13169,0.18698,0.03977,0.08631,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,100
"71","071","ENGERO","MACHZU",2,"heterospecific","unsterilized+living","living","unsterilized",0.3914,0.74062,0.31837,0.53674,0.07303,0.20388,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,100
"72","072","ENGERO","MACHZU",4,"heterospecific","unsterilized+living","living","unsterilized",0.2888,0.74523,0.22582,0.45293,0.06298,0.2923,1,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,100
"73","073","MACHZU","MACHZU",0,"conspecific","sterilized+living","living","sterilized",0.27356,0,0.17662,0,0.09694,0,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,90
"74","074","MACHZU","MACHZU",1,"conspecific","sterilized+living","living","sterilized",0.29376570469086,0.25441429530914,0.21106,0.16563,0.0827057046908599,0.0887842953091401,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"75","075","MACHZU","MACHZU",2,"conspecific","sterilized+living","living","sterilized",0.763001474483669,1.08257852551633,0.52036,0.66202,0.242641474483669,0.420558525516331,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,5
"76","076","MACHZU","MACHZU",4,"conspecific","sterilized+living","living","sterilized",0.275641463972763,1.10240853602724,0.1712,0.72465,0.104441463972763,0.377758536027237,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"77","077","ENGERO","MACHZU",0,"heterospecific","sterilized+living","living","sterilized",0.24234,0,0.18791,0,0.05443,0,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"78","078","ENGERO","MACHZU",1,"heterospecific","sterilized+living","living","sterilized",0.23134,0.44454,0.1873,0.29645,0.04404,0.14809,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,3
"79","079","ENGERO","MACHZU",2,"heterospecific","sterilized+living","living","sterilized",0.34095,0.36049,0.28599,0.22961,0.05496,0.13088,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"80","080","ENGERO","MACHZU",4,"heterospecific","sterilized+living","living","sterilized",0.36721,1.22401,0.27435,0.8063,0.09286,0.41771,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"81","081","MACHZU","MACHZU",0,"conspecific","unsterilized+dead","dead","unsterilized",0.22995,0,0.14072,0,0.08923,0,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,100
"82","082","MACHZU","MACHZU",1,"conspecific","unsterilized+dead","dead","unsterilized",0.30235,0.22973,0.21648,0.13706,0.08587,0.09267,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,90
"83","083","MACHZU","MACHZU",2,"conspecific","unsterilized+dead","dead","unsterilized",0.184277728721674,0.451602271278326,0.14058,0.32057,0.0436977287216741,0.131032271278326,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,100
"84","084","MACHZU","MACHZU",4,"conspecific","unsterilized+dead","dead","unsterilized",0.739612796821859,2.45382720317814,0.47971,1.60201,0.259902796821859,0.851817203178141,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,100
"85","085","ENGERO","MACHZU",0,"heterospecific","unsterilized+dead","dead","unsterilized",0.35151,0,0.2325,0,0.11901,0,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,100
"86","086","ENGERO","MACHZU",1,"heterospecific","unsterilized+dead","dead","unsterilized",0.46562,0.14117,0.38342,0.06553,0.0822,0.07564,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,100
"87","087","ENGERO","MACHZU",2,"heterospecific","unsterilized+dead","dead","unsterilized",0.09638,0.46294,0.0708,0.29181,0.02558,0.17113,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,100
"88","088","ENGERO","MACHZU",4,"heterospecific","unsterilized+dead","dead","unsterilized",0.18957,0.91526,0.15018,0.5512,0.03939,0.36406,1,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,100
"89","089","MACHZU","MACHZU",0,"conspecific","sterilized+dead","dead","sterilized",0.24243,0,0.15159,0,0.09084,0,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"90","090","MACHZU","MACHZU",1,"conspecific","sterilized+dead","dead","sterilized",0.285956846940906,0.143793153059094,0.19754,0.0898,0.0884168469409062,0.0539931530590938,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"91","091","MACHZU","MACHZU",2,"conspecific","sterilized+dead","dead","sterilized",0.183706193367585,0.384473806632415,0.10319,0.26078,0.0805161933675852,0.123693806632415,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"92","092","MACHZU","MACHZU",4,"conspecific","sterilized+dead","dead","sterilized",0.151633084874434,1.35370691512557,0.08853,0.79666,0.0631030848744337,0.557046915125566,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"93","093","ENGERO","MACHZU",0,"heterospecific","sterilized+dead","dead","sterilized",0.21048,0,0.17217,0,0.03831,0,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"94","094","ENGERO","MACHZU",1,"heterospecific","sterilized+dead","dead","sterilized",0.18761,0.08167,0.15453,0.05304,0.03308,0.02863,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,40
"95","095","ENGERO","MACHZU",2,"heterospecific","sterilized+dead","dead","sterilized",0.13068,0.68104,0.10678,0.44767,0.0239,0.23337,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"96","096","ENGERO","MACHZU",4,"heterospecific","sterilized+dead","dead","sterilized",0.01595,0.99762,0.00893,0.60746,0.00702,0.39016,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"97","097","MACHZU","ENGERO",0,"heterospecific","unsterilized+living","living","unsterilized",0.23107,0,0.13636,0,0.09471,0,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,100
"98","098","MACHZU","ENGERO",1,"heterospecific","unsterilized+living","living","unsterilized",0.56542,0.28323,0.38313,0.23215,0.18229,0.05108,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,100
"99","099","MACHZU","ENGERO",2,"heterospecific","unsterilized+living","living","unsterilized",0.24904,1.02954,0.16939,0.79608,0.07965,0.23346,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,100
"100","100","MACHZU","ENGERO",4,"heterospecific","unsterilized+living","living","unsterilized",0.17418,3.06264,0.10729,2.4913,0.06689,0.57134,1,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,100
"101","101","ENGERO","ENGERO",0,"conspecific","unsterilized+living","living","unsterilized",0.26534,0,0.20254,0,0.0628,0,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,100
"102","102","ENGERO","ENGERO",1,"conspecific","unsterilized+living","living","unsterilized",0.18755161208105,0.20406838791895,0.15387,0.16001,0.0336816120810501,0.0440583879189499,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,100
"103","103","ENGERO","ENGERO",2,"conspecific","unsterilized+living","living","unsterilized",0.174267092541074,0.303442907458926,0.14429,0.23673,0.029977092541074,0.066712907458926,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,100
"104","104","ENGERO","ENGERO",4,"conspecific","unsterilized+living","living","unsterilized",0.387766129758955,1.73611387024105,0.32855,1.40266,0.0592161297589547,0.333453870241045,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,100
"105","105","MACHZU","ENGERO",0,"heterospecific","sterilized+living","living","sterilized",0.40013,0,0.27369,0,0.12644,0,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,80
"106","106","MACHZU","ENGERO",1,"heterospecific","sterilized+living","living","sterilized",0.32171,0.12962,0.21905,0.09727,0.10266,0.03235,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,95
"107","107","MACHZU","ENGERO",2,"heterospecific","sterilized+living","living","sterilized",0.47741,0.17811,0.3459,0.14204,0.13151,0.03607,1,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,0
"108","108","MACHZU","ENGERO",4,"heterospecific","sterilized+living","living","sterilized",0.75344,0.71017,0.46941,0.55842,0.28403,0.15175,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,0
"109","109","ENGERO","ENGERO",0,"conspecific","sterilized+living","living","sterilized",0.2239,0,0.17056,0,0.05334,0,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,0
"110","110","ENGERO","ENGERO",1,"conspecific","sterilized+living","living","sterilized",0.163151815503813,0.146818184496187,0.12947,0.11834,0.0336818155038134,0.0284781844961866,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,10
"111","111","ENGERO","ENGERO",2,"conspecific","sterilized+living","living","sterilized",0.255819604194358,0.232890395805642,0.20956,0.1967,0.0462596041943583,0.0361903958056417,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,0
"112","112","ENGERO","ENGERO",4,"conspecific","sterilized+living","living","sterilized",0.135710210716436,0.762159789283564,0.11338,0.61746,0.0223302107164359,0.144699789283564,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,20
"113","113","MACHZU","ENGERO",0,"heterospecific","unsterilized+dead","dead","unsterilized",0.38576,0,0.24096,0,0.1448,0,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,100
"114","114","MACHZU","ENGERO",1,"heterospecific","unsterilized+dead","dead","unsterilized",0.21644,0.13555,0.13985,0.10551,0.07659,0.03004,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,100
"115","115","MACHZU","ENGERO",2,"heterospecific","unsterilized+dead","dead","unsterilized",0.22517,0.56561,0.14133,0.44754,0.08384,0.11807,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,100
"116","116","MACHZU","ENGERO",4,"heterospecific","unsterilized+dead","dead","unsterilized",0.25058,6.51175,0.17696,5.14083,0.07362,1.37092,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,100
"117","117","ENGERO","ENGERO",0,"conspecific","unsterilized+dead","dead","unsterilized",0.135,0,0.10645,0,0.02855,0,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,0
"118","118","ENGERO","ENGERO",1,"conspecific","unsterilized+dead","dead","unsterilized",0.331739010830325,0.193430989169675,0.28002,0.13548,0.0517190108303249,0.0579509891696751,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,100
"119","119","ENGERO","ENGERO",2,"conspecific","unsterilized+dead","dead","unsterilized",0.14838887777242,0.47072112222758,0.11922,0.37854,0.0291688777724204,0.0921811222275796,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,100
"120","120","ENGERO","ENGERO",4,"conspecific","unsterilized+dead","dead","unsterilized",0.484644567451754,1.13615543254825,0.40553,0.88265,0.0791145674517536,0.253505432548246,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,0
"121","121","MACHZU","ENGERO",0,"heterospecific","sterilized+dead","dead","sterilized",0.20293,0,0.15376,0,0.04917,0,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,0
"122","122","MACHZU","ENGERO",1,"heterospecific","sterilized+dead","dead","sterilized",0.63499,0.21541,0.33397,0.17024,0.30102,0.04517,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,20
"123","123","MACHZU","ENGERO",2,"heterospecific","sterilized+dead","dead","sterilized",0.22713,0.47882,0.14792,0.39934,0.07921,0.07948,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,0
"124","124","MACHZU","ENGERO",4,"heterospecific","sterilized+dead","dead","sterilized",0.2179,0.8795,0.16921,0.73245,0.04869,0.14705,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,0
"125","125","ENGERO","ENGERO",0,"conspecific","sterilized+dead","dead","sterilized",0.25834,0,0.20987,0,0.04847,0,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,80
"126","126","ENGERO","ENGERO",1,"conspecific","sterilized+dead","dead","sterilized",0.0966359621706608,0.137644037829339,0.08458,0.12531,0.0120559621706608,0.0123340378293392,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,90
"127","127","ENGERO","ENGERO",2,"conspecific","sterilized+dead","dead","sterilized",0.351450840778591,0.241439159221409,0.28629,0.19612,0.0651608407785908,0.0453191592214092,1,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,0
"128","128","ENGERO","ENGERO",4,"conspecific","sterilized+dead","dead","sterilized",0.137632336626743,0.637257663373257,0.11905,0.51049,0.0185823366267433,0.126767663373257,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,3
"129","129","MACHZU","MACHZU",0,"conspecific","unsterilized+living","living","unsterilized",0.34913,0,0.25028,0,0.09885,0,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,100
"130","130","MACHZU","MACHZU",1,"conspecific","unsterilized+living","living","unsterilized",0.207110750661323,0.854349249338677,0.12873,0.50258,0.0783807506613233,0.351769249338677,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,100
"131","131","MACHZU","MACHZU",2,"conspecific","unsterilized+living","living","unsterilized",0.247479897379673,0.475750102620327,0.14638,0.30967,0.101099897379673,0.166080102620327,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,100
"132","132","MACHZU","MACHZU",4,"conspecific","unsterilized+living","living","unsterilized",0.485122174887892,0.721617825112108,0.2801,0.41566,0.205022174887892,0.305957825112108,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,100
"133","133","ENGERO","MACHZU",0,"heterospecific","unsterilized+living","living","unsterilized",0.12071,0,0.09466,0,0.02605,0,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,100
"134","134","ENGERO","MACHZU",1,"heterospecific","unsterilized+living","living","unsterilized",0.66703,0.22985,0.49207,0.16956,0.17496,0.06029,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,100
